Position,TCond,vc,cat,cont_1,cont_2,Fz
91.90333333,82.26885714,85.8669697,-110.5351838,-1.758730275,1.723306469,26.94
91.90333333,82.26885714,85.8669697,-110.5351838,-1.82686801,3.501497673,26.94
91.90333333,82.26885714,85.8669697,-110.5351838,-1.831567265,4.167428503,26.94
91.90333333,82.26885714,85.8669697,-110.5351838,-1.827722351,3.431160969,26.94
91.90333333,82.26885714,85.8669697,-110.5351838,-1.833497309,3.95223826,26.94
91.90333333,82.26885714,85.8669697,-110.5351838,-1.826355293,3.818795672,26.94
79.90916667,82.26885714,85.8669697,-110.5351838,10.19355505,0.984320379,26.48
79.90916667,82.26885714,85.8669697,-110.5351838,10.21049912,0.942369753,26.48
79.90916667,82.26885714,85.8669697,-110.5351838,10.21685632,1.096659156,26.48
79.90916667,82.26885714,85.8669697,-110.5351838,10.15435631,1.465036638,26.48
79.90916667,82.26885714,85.8669697,-110.5351838,10.17333121,1.316208757,26.48
79.90916667,82.26885714,85.8669697,-110.5351838,10.18810636,0.974986691,26.48
90.71833333,82.26885714,85.8669697,-110.5351838,-14.92741698,-0.359105377,25.9
90.71833333,82.26885714,85.8669697,-110.5351838,-14.92870461,-0.564654207,25.9
90.71833333,82.26885714,85.8669697,-110.5351838,-14.92817161,-0.450622943,25.9
90.71833333,82.26885714,85.8669697,-110.5351838,-14.90930692,-0.871669263,25.9
90.71833333,82.26885714,85.8669697,-110.5351838,-14.93382006,-0.528319204,25.9
90.71833333,82.26885714,85.8669697,-110.5351838,-14.93513749,-0.766356714,25.9
89.44833333,82.26885714,85.8669697,-110.5351838,-6.944031575,-0.023832264,25.1
89.44833333,82.26885714,85.8669697,-110.5351838,-7.000978168,-0.55442271,25.1
89.44833333,82.26885714,85.8669697,-110.5351838,-6.999034955,-0.886464711,25.1
89.44833333,82.26885714,85.8669697,-110.5351838,-6.995062482,-1.457390345,25.1
89.44833333,82.26885714,85.8669697,-110.5351838,-7.006243911,-1.282586978,25.1
89.44833333,82.26885714,85.8669697,-110.5351838,-6.99109197,-1.175479048,25.1
83.6675,82.26885714,85.8669697,-110.5351838,-15.06249126,0.524067354,24.17
83.6675,82.26885714,85.8669697,-110.5351838,-15.05776761,-0.47044369,24.17
83.6675,82.26885714,85.8669697,-110.5351838,-15.06416816,-0.657734329,24.17
83.6675,82.26885714,85.8669697,-110.5351838,-15.03248329,-0.44490371,24.17
83.6675,82.26885714,85.8669697,-110.5351838,-15.04901042,-0.301050397,24.17
83.6675,82.26885714,85.8669697,-110.5351838,-15.04619021,-0.319256185,24.17
82.50666667,82.26885714,85.8669697,-110.5351838,-2.088149871,2.063605359,24.75
82.50666667,82.26885714,85.8669697,-110.5351838,-2.062357555,1.993935313,24.75
82.50666667,82.26885714,85.8669697,-110.5351838,-2.109167122,2.412212586,24.75
82.50666667,82.26885714,85.8669697,-110.5351838,-2.108574383,1.814080087,24.75
82.50666667,82.26885714,85.8669697,-110.5351838,-2.091999138,2.827130726,24.75
82.50666667,82.26885714,85.8669697,-110.5351838,-2.093957371,2.490318988,24.75
92.84181818,82.26885714,85.8669697,-13.47424593,10.65641352,0.126969987,79.87
92.84181818,82.26885714,85.8669697,-13.47424593,10.53933687,0.304619692,79.87
92.84181818,82.26885714,85.8669697,-13.47424593,10.53008289,0.529912935,79.87
92.84181818,82.26885714,85.8669697,-13.47424593,10.56232163,0.045504214,79.87
92.84181818,82.26885714,85.8669697,-13.47424593,10.54803736,0.770489056,79.87
92.84181818,82.26885714,85.8669697,-13.47424593,10.58755453,0.344493532,79.87
88.6525,82.26885714,85.8669697,-13.47424593,-1.552084901,0.772335406,74.01
88.6525,82.26885714,85.8669697,-13.47424593,-1.554447198,1.206562215,74.01
88.6525,82.26885714,85.8669697,-13.47424593,-1.509063923,0.825286842,74.01
88.6525,82.26885714,85.8669697,-13.47424593,-1.517440599,0.984320379,74.01
88.6525,82.26885714,85.8669697,-13.47424593,-1.548600419,0.80997836,74.01
88.6525,82.26885714,85.8669697,-13.47424593,-1.519530346,0.703460276,74.01
91.90333333,82.26885714,85.8669697,-13.47424593,-6.623978005,0.249847748,67.73
91.90333333,82.26885714,85.8669697,-13.47424593,-6.676792448,0.193921955,67.73
91.90333333,82.26885714,85.8669697,-13.47424593,-6.694569779,1.092915487,67.73
91.90333333,82.26885714,85.8669697,-13.47424593,-6.701378881,0.623892061,67.73
91.90333333,82.26885714,85.8669697,-13.47424593,-6.707590031,1.030168775,67.73
91.90333333,82.26885714,85.8669697,-13.47424593,-6.641568854,0.198434937,67.73
79.90916667,82.26885714,85.8669697,-13.47424593,-1.630968842,0.130688052,73.5
79.90916667,82.26885714,85.8669697,-13.47424593,-1.598019653,0.269566796,73.5
79.90916667,82.26885714,85.8669697,-13.47424593,-1.516121992,-0.198815576,73.5
79.90916667,82.26885714,85.8669697,-13.47424593,-1.491685213,-0.459469439,73.5
79.90916667,82.26885714,85.8669697,-13.47424593,-1.599087022,-0.059167519,73.5
79.90916667,82.26885714,85.8669697,-13.47424593,-1.561540974,-0.245869029,73.5
90.71833333,82.26885714,85.8669697,-13.47424593,-14.78051788,0.433934074,60.61
90.71833333,82.26885714,85.8669697,-13.47424593,-14.81184169,-0.264382781,60.61
90.71833333,82.26885714,85.8669697,-13.47424593,-14.78516038,-0.125273124,60.61
90.71833333,82.26885714,85.8669697,-13.47424593,-14.79256211,-0.354284671,60.61
90.71833333,82.26885714,85.8669697,-13.47424593,-14.79085412,0.138380938,60.61
90.71833333,82.26885714,85.8669697,-13.47424593,-14.79246427,-0.074424555,60.61
89.44833333,82.26885714,85.8669697,-13.47424593,-6.797049566,-0.362926097,65.88
89.44833333,82.26885714,85.8669697,-13.47424593,-6.798282302,-0.174019304,65.88
89.44833333,82.26885714,85.8669697,-13.47424593,-6.804189609,-0.332078458,65.88
89.44833333,82.26885714,85.8669697,-13.47424593,-6.769526687,-0.621298105,65.88
89.44833333,82.26885714,85.8669697,-13.47424593,-6.79264973,-0.277024393,65.88
89.44833333,82.26885714,85.8669697,-13.47424593,-6.80007803,-0.297948499,65.88
83.6675,82.26885714,85.8669697,-13.47424593,10.26609461,0.296671005,76.44
83.6675,82.26885714,85.8669697,-13.47424593,10.27410806,0.711332629,76.44
83.6675,82.26885714,85.8669697,-13.47424593,10.27410806,0.711332629,76.44
83.6675,82.26885714,85.8669697,-13.47424593,10.29704687,0.009887555,76.44
83.6675,82.26885714,85.8669697,-13.47424593,10.30303381,0.964191429,76.44
83.6675,82.26885714,85.8669697,-13.47424593,10.29321217,0.112610762,76.44
82.50666667,82.26885714,85.8669697,-13.47424593,-14.8480959,-0.508497262,62.36
82.50666667,82.26885714,85.8669697,-13.47424593,-14.86570908,-0.884259667,62.36
82.50666667,82.26885714,85.8669697,-13.47424593,-14.85597225,-1.121066037,62.36
82.50666667,82.26885714,85.8669697,-13.47424593,-14.87110489,-0.875233704,62.36
82.50666667,82.26885714,85.8669697,-13.47424593,-14.86184659,-0.793972762,62.36
82.50666667,82.26885714,85.8669697,-13.47424593,-14.87522727,-1.158247643,62.36
92.84181818,64.035625,85.8669697,-46.33342257,-1.881668792,1.111918342,51.42
92.84181818,64.035625,85.8669697,-46.33342257,-1.875791262,1.723615389,51.42
92.84181818,64.035625,85.8669697,-46.33342257,-1.834167403,3.876133026,51.42
92.84181818,64.035625,85.8669697,-46.33342257,-1.948303508,0.392190191,51.42
92.84181818,64.035625,85.8669697,-46.33342257,-1.885500309,1.189127173,51.42
92.84181818,64.035625,85.8669697,-46.33342257,-1.836201399,0.659793231,51.42
88.6525,64.035625,85.8669697,-46.33342257,-2.051273518,-0.80384461,52.58
88.6525,64.035625,85.8669697,-46.33342257,-2.016239487,-0.10180969,52.58
88.6525,64.035625,85.8669697,-46.33342257,-2.044462415,-0.584474715,52.58
88.6525,64.035625,85.8669697,-46.33342257,-2.027363409,-0.113143352,52.58
88.6525,64.035625,85.8669697,-46.33342257,-2.002901209,0.203077133,52.58
88.6525,64.035625,85.8669697,-46.33342257,-2.024835612,0.343725176,52.58
91.90333333,64.035625,85.8669697,-46.33342257,-14.78140981,-1.00777872,39.07
91.90333333,64.035625,85.8669697,-46.33342257,-14.75716428,-1.206198667,39.07
91.90333333,64.035625,85.8669697,-46.33342257,-14.76000734,-1.110527292,39.07
91.90333333,64.035625,85.8669697,-46.33342257,-14.79801049,-1.117963183,39.07
91.90333333,64.035625,85.8669697,-46.33342257,-14.81572255,-0.928749144,39.07
91.90333333,64.035625,85.8669697,-46.33342257,-14.82139407,-1.040857007,39.07
79.90916667,64.035625,85.8669697,-46.33342257,9.824457801,-1.499290242,48.52
79.90916667,64.035625,85.8669697,-46.33342257,9.874271359,-1.171761222,48.52
79.90916667,64.035625,85.8669697,-46.33342257,9.877838252,0.025760279,48.52
79.90916667,64.035625,85.8669697,-46.33342257,9.886315959,-0.491444846,48.52
79.90916667,64.035625,85.8669697,-46.33342257,9.837504416,0.484142784,48.52
79.90916667,64.035625,85.8669697,-46.33342257,9.889157393,-0.516548842,48.52
90.71833333,64.035625,85.8669697,-46.33342257,9.887409268,0.044966293,47.52
90.71833333,64.035625,85.8669697,-46.33342257,9.86429602,-0.147428129,47.52
90.71833333,64.035625,85.8669697,-46.33342257,9.853035366,-0.827641373,47.52
90.71833333,64.035625,85.8669697,-46.33342257,9.853504375,-0.389004238,47.52
90.71833333,64.035625,85.8669697,-46.33342257,9.864369838,-0.466751468,47.52
90.71833333,64.035625,85.8669697,-46.33342257,9.852955349,-0.750509115,47.52
89.44833333,64.035625,85.8669697,-46.33342257,-7.027426224,-1.149195359,39.29
89.44833333,64.035625,85.8669697,-46.33342257,-7.019652838,-1.238302332,39.29
89.44833333,64.035625,85.8669697,-46.33342257,-7.001706657,-1.150349209,39.29
89.44833333,64.035625,85.8669697,-46.33342257,-7.020716859,-0.592193922,39.29
89.44833333,64.035625,85.8669697,-46.33342257,-6.996518708,-1.197197592,39.29
89.44833333,64.035625,85.8669697,-46.33342257,-6.996284401,-1.231045669,39.29
83.6675,64.035625,85.8669697,-46.33342257,-14.88786676,-0.583193563,38.13
83.6675,64.035625,85.8669697,-46.33342257,-14.85778506,-0.744970543,38.13
83.6675,64.035625,85.8669697,-46.33342257,-14.87136087,-0.303564121,38.13
83.6675,64.035625,85.8669697,-46.33342257,-14.87739523,-0.492881294,38.13
83.6675,64.035625,85.8669697,-46.33342257,-14.88097914,-0.807178855,38.13
83.6675,64.035625,85.8669697,-46.33342257,-14.87525394,-0.660761327,38.13
82.50666667,64.035625,85.8669697,-46.33342257,-6.993760949,-1.387540355,39.65
82.50666667,64.035625,85.8669697,-46.33342257,-6.965773496,-1.346076681,39.65
82.50666667,64.035625,85.8669697,-46.33342257,-6.967343194,-1.30969047,39.65
82.50666667,64.035625,85.8669697,-46.33342257,-6.967631086,-1.209121338,39.65
82.50666667,64.035625,85.8669697,-46.33342257,-6.999641705,-1.320870508,39.65
82.50666667,64.035625,85.8669697,-46.33342257,-6.972141684,-1.560446404,39.65
92.84181818,64.035625,85.8669697,0.903943027,-6.704771734,-1.238764159,88.58
92.84181818,64.035625,85.8669697,0.903943027,-6.735979568,-1.622732006,88.58
92.84181818,64.035625,85.8669697,0.903943027,-6.756574916,-0.861642835,88.58
92.84181818,64.035625,85.8669697,0.903943027,-6.791045845,-1.006650236,88.58
92.84181818,64.035625,85.8669697,0.903943027,-6.79732142,-1.413798679,88.58
92.84181818,64.035625,85.8669697,0.903943027,-6.752385773,-1.095654555,88.58
88.6525,64.035625,85.8669697,0.903943027,-14.75198323,-1.523137495,75.31
88.6525,64.035625,85.8669697,0.903943027,-14.77080947,-1.46903221,75.31
88.6525,64.035625,85.8669697,0.903943027,-14.75211576,-1.462365392,75.31
88.6525,64.035625,85.8669697,0.903943027,-14.70718288,-1.74045597,75.31
88.6525,64.035625,85.8669697,0.903943027,-14.7372848,-1.930055264,75.31
88.6525,64.035625,85.8669697,0.903943027,-14.77712916,-1.332948595,75.31
91.90333333,64.035625,85.8669697,0.903943027,10.20968955,-0.890131568,89.72
91.90333333,64.035625,85.8669697,0.903943027,10.26969056,0.224282881,89.72
91.90333333,64.035625,85.8669697,0.903943027,10.18281663,-0.942903538,89.72
91.90333333,64.035625,85.8669697,0.903943027,10.2049026,0.194819526,89.72
91.90333333,64.035625,85.8669697,0.903943027,10.23108212,0.38367535,89.72
91.90333333,64.035625,85.8669697,0.903943027,10.23067148,-0.19732792,89.72
79.90916667,64.035625,85.8669697,0.903943027,10.16755157,0.425625977,91.08
79.90916667,64.035625,85.8669697,0.903943027,10.13436325,-0.19917427,91.08
79.90916667,64.035625,85.8669697,0.903943027,10.162251,0.348263283,91.08
79.90916667,64.035625,85.8669697,0.903943027,10.1528915,0.433498329,91.08
79.90916667,64.035625,85.8669697,0.903943027,10.15212772,0.134483407,91.08
79.90916667,64.035625,85.8669697,0.903943027,10.15091043,1.255923845,91.08
90.71833333,64.035625,85.8669697,0.903943027,-1.761349954,-1.505494994,86.88
90.71833333,64.035625,85.8669697,0.903943027,-1.785198096,-1.616782576,86.88
90.71833333,64.035625,85.8669697,0.903943027,-1.803360657,-1.820972247,86.88
90.71833333,64.035625,85.8669697,0.903943027,-1.781455801,-1.884795758,86.88
90.71833333,64.035625,85.8669697,0.903943027,-1.805544736,-1.911489587,86.88
90.71833333,64.035625,85.8669697,0.903943027,-1.793576497,-2.198682939,86.88
89.44833333,64.035625,85.8669697,0.903943027,-14.73528952,-1.662888206,73.01
89.44833333,64.035625,85.8669697,0.903943027,-14.75183786,-1.792484232,73.01
89.44833333,64.035625,85.8669697,0.903943027,-14.75024126,-1.67342719,73.01
89.44833333,64.035625,85.8669697,0.903943027,-14.7415882,-1.551139037,73.01
89.44833333,64.035625,85.8669697,0.903943027,-14.75685959,-1.725198935,73.01
89.44833333,64.035625,85.8669697,0.903943027,-14.72896315,-1.701992735,73.01
83.6675,64.035625,85.8669697,0.903943027,-6.816977053,-2.2684822,79.55
83.6675,64.035625,85.8669697,0.903943027,-6.814499031,-2.278482546,79.55
83.6675,64.035625,85.8669697,0.903943027,-6.816835155,-2.260584244,79.55
83.6675,64.035625,85.8669697,0.903943027,-6.807398309,-2.117833811,79.55
83.6675,64.035625,85.8669697,0.903943027,-6.815596986,-2.252276147,79.55
83.6675,64.035625,85.8669697,0.903943027,-6.824026331,-2.063985043,79.55
82.50666667,64.035625,85.8669697,0.903943027,-1.789958944,-2.539982294,84.26
82.50666667,64.035625,85.8669697,0.903943027,-1.780555245,-2.405052529,84.26
82.50666667,64.035625,85.8669697,0.903943027,-1.786891323,-2.429925373,84.26
82.50666667,64.035625,85.8669697,0.903943027,-1.762606283,-2.496954392,84.26
82.50666667,64.035625,85.8669697,0.903943027,-1.781770296,-2.322638216,84.26
82.50666667,64.035625,85.8669697,0.903943027,-1.785992888,-2.349049924,84.26
92.84181818,138.64875,85.8669697,-40.8951619,-14.77709995,1.812669243,101.2
92.84181818,138.64875,85.8669697,-40.8951619,-14.73753112,1.103172828,101.2
92.84181818,138.64875,85.8669697,-40.8951619,-14.78012799,1.804976596,101.2
92.84181818,138.64875,85.8669697,-40.8951619,-14.71293215,2.200663118,101.2
92.84181818,138.64875,85.8669697,-40.8951619,-14.72766221,1.355467147,101.2
92.84181818,138.64875,85.8669697,-40.8951619,-14.71871208,0.966319422,101.2
88.6525,138.64875,85.8669697,-40.8951619,-6.702293158,0.418113752,93.72
88.6525,138.64875,85.8669697,-40.8951619,-6.775025584,0.788207892,93.72
88.6525,138.64875,85.8669697,-40.8951619,-6.69092501,1.056452942,93.72
88.6525,138.64875,85.8669697,-40.8951619,-6.682612339,0.688562651,93.72
88.6525,138.64875,85.8669697,-40.8951619,-6.772605252,0.56988943,93.72
88.6525,138.64875,85.8669697,-40.8951619,-6.781037261,0.661278976,93.72
91.90333333,138.64875,85.8669697,-40.8951619,-14.69403194,1.786412353,93.19
91.90333333,138.64875,85.8669697,-40.8951619,-14.647709,0.366803117,93.19
91.90333333,138.64875,85.8669697,-40.8951619,-14.65101876,0.133688729,93.19
91.90333333,138.64875,85.8669697,-40.8951619,-14.63527814,0.284516824,93.19
91.90333333,138.64875,85.8669697,-40.8951619,-14.62040988,0.778669611,93.19
91.90333333,138.64875,85.8669697,-40.8951619,-14.60801391,0.479013635,93.19
79.90916667,138.64875,85.8669697,-40.8951619,10.24984533,0.355289033,90.33
79.90916667,138.64875,85.8669697,-40.8951619,10.22448871,0.829568911,90.33
79.90916667,138.64875,85.8669697,-40.8951619,10.24154117,0.213846074,90.33
79.90916667,138.64875,85.8669697,-40.8951619,10.25049137,0.053633084,90.33
79.90916667,138.64875,85.8669697,-40.8951619,10.23071866,0.084429276,90.33
79.90916667,138.64875,85.8669697,-40.8951619,10.2030705,1.003551997,90.33
90.71833333,138.64875,85.8669697,-40.8951619,-1.793994683,0.805311277,90.15
90.71833333,138.64875,85.8669697,-40.8951619,-1.793994683,0.805311277,90.15
90.71833333,138.64875,85.8669697,-40.8951619,-1.795283165,0.468012586,90.15
90.71833333,138.64875,85.8669697,-40.8951619,-1.833923812,0.107097077,90.15
90.71833333,138.64875,85.8669697,-40.8951619,-1.749330973,0.678459173,90.15
90.71833333,138.64875,85.8669697,-40.8951619,-1.759114457,0.349621964,90.15
89.44833333,138.64875,85.8669697,-40.8951619,-1.79290876,0.925471199,87.15
89.44833333,138.64875,85.8669697,-40.8951619,-1.844936436,0.779438207,87.15
89.44833333,138.64875,85.8669697,-40.8951619,-1.823100788,0.917316964,87.15
89.44833333,138.64875,85.8669697,-40.8951619,-1.807081035,-0.282922376,87.15
89.44833333,138.64875,85.8669697,-40.8951619,-1.802374563,0.902623932,87.15
89.44833333,138.64875,85.8669697,-40.8951619,-1.824270427,1.361236633,87.15
83.6675,138.64875,85.8669697,-40.8951619,-6.846776039,3.452905355,85.26
83.6675,138.64875,85.8669697,-40.8951619,-6.831719224,3.035397395,85.26
83.6675,138.64875,85.8669697,-40.8951619,-6.83511976,3.18322529,85.26
83.6675,138.64875,85.8669697,-40.8951619,-6.835970476,2.586528762,85.26
83.6675,138.64875,85.8669697,-40.8951619,-6.817642995,2.524987346,85.26
83.6675,138.64875,85.8669697,-40.8951619,-6.839858817,2.380005549,85.26
82.50666667,138.64875,85.8669697,-40.8951619,10.15728126,0.386162276,88.08
82.50666667,138.64875,85.8669697,-40.8951619,10.15856257,0.321825732,88.08
82.50666667,138.64875,85.8669697,-40.8951619,10.17487741,0.445754926,88.08
82.50666667,138.64875,85.8669697,-40.8951619,10.12876919,1.1282249,88.08
82.50666667,138.64875,85.8669697,-40.8951619,10.13370953,0.907470242,88.08
82.50666667,138.64875,85.8669697,-40.8951619,10.16345474,0.68627984,88.08
92.84181818,138.64875,85.8669697,109.4347803,-1.688312231,0.493220432,206.6
92.84181818,138.64875,85.8669697,109.4347803,-1.712386468,0.810646452,206.6
92.84181818,138.64875,85.8669697,109.4347803,-1.733807265,0.495733201,206.6
92.84181818,138.64875,85.8669697,109.4347803,-1.755507555,1.082967783,206.6
92.84181818,138.64875,85.8669697,109.4347803,-1.686359985,0.732899221,206.6
92.84181818,138.64875,85.8669697,109.4347803,-1.761433579,1.325031083,206.6
88.6525,138.64875,85.8669697,109.4347803,-14.77807611,0.31085172,198.1
88.6525,138.64875,85.8669697,109.4347803,-14.7676723,-0.405388802,198.1
88.6525,138.64875,85.8669697,109.4347803,-14.77765264,3.792666085,198.1
88.6525,138.64875,85.8669697,109.4347803,-14.7705371,3.60701577,198.1
88.6525,138.64875,85.8669697,109.4347803,-14.77989388,1.762333708,198.1
88.6525,138.64875,85.8669697,109.4347803,-14.79687971,-0.096808801,198.1
91.90333333,138.64875,85.8669697,109.4347803,10.25931139,0.186716978,189.2
91.90333333,138.64875,85.8669697,109.4347803,10.27178057,0.870110126,189.2
91.90333333,138.64875,85.8669697,109.4347803,10.23910509,0.806978639,189.2
91.90333333,138.64875,85.8669697,109.4347803,10.21988707,0.512758819,189.2
91.90333333,138.64875,85.8669697,109.4347803,10.21036648,1.202895836,189.2
91.90333333,138.64875,85.8669697,109.4347803,10.24255144,0.282439799,189.2
79.90916667,138.64875,85.8669697,109.4347803,-6.811151019,2.56019506,190.6
79.90916667,138.64875,85.8669697,109.4347803,-6.868510511,2.412315957,190.6
79.90916667,138.64875,85.8669697,109.4347803,-6.887175988,2.613966778,190.6
79.90916667,138.64875,85.8669697,109.4347803,-6.78869941,2.58204234,190.6
79.90916667,138.64875,85.8669697,109.4347803,-6.82214366,2.590401884,190.6
79.90916667,138.64875,85.8669697,109.4347803,-6.866727873,2.877877358,190.6
90.71833333,138.64875,85.8669697,109.4347803,-14.74213537,0.893522352,179
90.71833333,138.64875,85.8669697,109.4347803,-14.72409979,1.057018379,179
90.71833333,138.64875,85.8669697,109.4347803,-14.71225775,0.493041444,179
90.71833333,138.64875,85.8669697,109.4347803,-14.73475887,1.1792034,179
90.71833333,138.64875,85.8669697,109.4347803,-14.70910415,0.668614124,179
90.71833333,138.64875,85.8669697,109.4347803,-14.72947733,1.035479063,179
89.44833333,138.64875,85.8669697,109.4347803,-1.689762178,0.360853926,178.9
89.44833333,138.64875,85.8669697,109.4347803,-1.721744673,0.776464329,178.9
89.44833333,138.64875,85.8669697,109.4347803,-1.710108716,0.329775374,178.9
89.44833333,138.64875,85.8669697,109.4347803,-1.702277441,0.535554878,178.9
89.44833333,138.64875,85.8669697,109.4347803,-1.741459938,0.30646652,178.9
89.44833333,138.64875,85.8669697,109.4347803,-1.685965545,0.621866961,178.9
83.6675,138.64875,85.8669697,109.4347803,10.2058743,0.300722399,172
83.6675,138.64875,85.8669697,109.4347803,10.18835234,0.07504462,172
83.6675,138.64875,85.8669697,109.4347803,10.21491991,-0.176044643,172
83.6675,138.64875,85.8669697,109.4347803,10.17842708,0.392086102,172
83.6675,138.64875,85.8669697,109.4347803,10.20596506,0.062710733,172
83.6675,138.64875,85.8669697,109.4347803,10.18594593,0.093430113,172
82.50666667,138.64875,85.8669697,109.4347803,-6.801757404,2.84554254,174.9
82.50666667,138.64875,85.8669697,109.4347803,-6.832245632,2.885313726,174.9
82.50666667,138.64875,85.8669697,109.4347803,-6.801675706,3.26625577,174.9
82.50666667,138.64875,85.8669697,109.4347803,-6.829237456,3.665429683,174.9
82.50666667,138.64875,85.8669697,109.4347803,-6.826497549,2.459471826,174.9
82.50666667,138.64875,85.8669697,109.4347803,-6.819394647,3.41077598,174.9
